sample_id,team_01,team_02,team_03,team_04,team_05,team_06,team_07,team_08,team_09,team_10,team_11,team_12,team_13,team_14,team_15,team_16,team_17,team_18,team_19,team_20,team_21,team_22,team_23,team_24,team_25,team_26,team_27,team_28,team_29,team_30,team_31,team_32,team_33,team_34,class
AZ-00011,0.107378646,0.46,0.0504952378592754,0.092,0.2579515912143065,0.0913544175206588,0.6974,0.6008658008658011,0.0693279328770116,0.23230821563139398,0.7549,0.49705630670185996,0.301701701,0.0,0.084,-2.74727197073684,0.26694846,-1.417025716,-0.853778613571397,0.11630329632551899,0.48870465399999996,2.22135495264038,-0.161144233265018,0.042,0.361825,0.00137354300655934,0.11329512300000001,3.06708484848485,2.09478548964263,0.43013278982643394,0.116227444,0.0860815644264221,-1.3973014147229799,0.21222222222222198,1
AZ-00012,0.11721056699999999,0.49200000000000005,0.0777182018369262,0.11800000000000001,0.3308080935632437,0.0922947520234904,0.6389,0.518614718614719,0.14667151282862398,0.274663478279266,0.9709,0.49759444185216906,0.331636806,0.0,0.14,1.29360201819476,0.187471119,-0.83576273,-0.841706621906547,0.128363421006524,0.27449614699999997,0.0878354588764081,0.0232569706861051,0.1346,0.512,0.009273305099151809,0.10400254699999999,4.1140875,1.43981101875303,0.418817004724257,0.127355035,0.0944930464029312,-1.70741206841746,0.385,1
AZ-00013,0.104732707,0.4573333333333329,0.0646057189876072,0.048,0.24624329900471295,0.0919703780076272,0.5276,0.3393939393939389,0.0744876146868614,0.22465600583319198,0.6797,0.497214096664145,0.267366675,0.0,0.061,-2.17726659121909,0.27987539100000003,-1.020376094,-0.9084365286976971,0.0958889508927541,0.299428988,2.13632140398493,-0.281757455342459,0.0398,0.483,0.0038631478651757205,0.10593682,1.42569285714286,0.605224957966658,0.44068582657613503,0.055246544,0.0840066820383072,-2.4200373320172996,0.19611111111111101,1
AZ-00014,0.139422451,0.4586666666666671,0.0917841156820663,0.044000000000000004,0.3334634945251671,0.0916743356488791,0.5494,0.251082251082251,0.143280306720898,0.250992757528673,0.7188,0.49753804673319607,0.278058319,0.0,0.063,-0.47343403350507496,0.226222836,-0.29966215,-0.8579968817680981,0.11632418844826299,0.229958855,0.0803338236624433,-0.26985874841465696,0.0429,0.534833,0.00288307015369205,0.104864019,1.57345298035298,0.9125373380612158,0.431272645220875,0.10682594,0.0860815644264221,-2.7571694792008703,0.40611111111111103,1
AZ-00015,0.13482292,0.4946666666666671,0.0860711489138759,0.142,0.18592706624031966,0.0928885656393016,0.7996,0.6164502164502161,0.0981335328823269,0.3090878177803211,0.7625,0.497411021505101,0.320853553,0.993545847,0.163,1.90202246113349,0.173262887,-1.090907769,-0.879786221870628,0.130521708902591,0.175467223,2.13324957820737,0.0735258374883907,0.0088,0.580667,0.00602606267995709,0.11547686,6.39431547619048,1.3569585097330001,0.43652182154301794,0.103526725,0.10369136929512,-2.1006676341079,0.44055555555555603,1
AZ-00016,0.125195041,0.46666666666666706,0.0616689179320944,0.07400000000000001,0.29846052534751344,0.0954110840962942,0.4071,0.341991341991342,0.0677442657047061,0.283734028210865,0.6551,0.49651049121851504,0.273952147,0.990567822,0.073,-2.94751270044855,0.171226596,-1.196279519,-0.879753245838356,0.0870396138964052,0.502335352,0.10866586419431401,-0.199489633291803,0.0526,0.478861,0.0006716955478679451,0.10034080699999999,1.17746666666667,0.35875242588439704,0.461054474450581,0.09719406800000001,0.0896721854805946,-2.9905000472939904,0.3783333333333329,1
AZ-00017,0.130424436,0.47466666666666707,0.0990864274618713,0.092,0.6383452132033045,0.0969679682359161,0.5812,0.317748917748918,0.24907202972227696,0.25904237930853796,0.9705,0.497384926384173,0.33655972100000003,0.993340118,0.12,-0.761642990785427,0.173947018,-0.960101333,-0.894989744698625,0.0813049035098278,0.417056671,0.0636470297716612,-0.18044561280721302,0.0114,0.522183,0.00316758354297442,0.116147591,1.2238,0.71602518733165,0.488640795516794,0.06025313400000001,0.0969948992133141,-1.99236769791332,0.258333333333333,1
AZ-00018,0.131962469,0.4953333333333329,0.0576025242002487,0.132,0.5114341517494965,0.0965039315469306,0.5677,0.267532467532468,0.0800248566166673,0.24983224941565196,0.7462,0.49799723957572994,0.29420324,0.993474506,0.121,1.82418159356008,0.171226596,-1.212464699,-0.8688233491135691,0.135257063998934,0.373838645,0.121714545686115,-0.13481485423137501,0.0102,0.61105,0.00659598605557121,0.101429985,2.74705454545455,0.835133807421211,0.42539795946941705,0.11441416900000001,0.106517404317856,-1.97145392337443,0.520555555555556,1
AZ-00019,0.121267722,0.474,0.0956278630993173,0.14800000000000002,0.18021385301239884,0.0930860911703497,0.8057,0.5904761904761899,0.068255873574487,0.266482522747436,0.9503,0.496993044975562,0.326783723,0.9914015979999999,0.153,1.5570267798745,0.16247523,-1.148497603,-0.8991782497572859,0.126645021554273,0.26238623899999997,2.1320588334270303,0.11855667011358699,0.0464,0.528,0.009225319461658171,0.10507858199999999,6.3159824342324296,0.90795379913985,0.452984269363219,0.15189166099999998,0.112833425402641,-1.3298726951184099,0.266666666666667,1
AZ-00020,0.136595671,0.466,0.115225489015806,0.17800000000000002,0.4243077917133293,0.0972876375228863,0.6635,0.541991341991342,0.148580184408168,0.287253244801513,1.0321,0.497433522165357,0.357573615,0.991863837,0.17300000000000001,2.89903076766957,0.27226049199999997,-1.231775517,-0.7984593507880551,0.236641563847107,0.313198272,0.11511033915674002,0.235204167106724,0.1328,0.605,0.0224439309806092,0.100820949,6.53654783549783,1.36258128642483,0.40088725094210403,0.187465121,0.11667079478502301,-0.573131673983596,0.256666666666667,1
AZ-00021,0.163747702,0.503333333333333,0.110588065643277,0.254,0.4397346328816928,0.0894259785993418,0.6423,0.6528138528138531,0.10745873722724901,0.265628679748493,0.9759,0.49755900507447204,0.359900396,0.994078818,0.138,2.3067535925789504,0.21920220199999998,-1.157999566,-0.8585469177064692,0.12781411815932303,0.349170483,2.07654300153413,-0.455864581691917,0.0103,0.5816180000000001,0.0191481610123893,0.104201495,5.711354761904769,0.6262673409724421,0.45205290314007296,0.150758901,0.0959181934595108,-2.20485217954631,0.23055555555555604,1
AZ-00022,0.129407879,0.47600000000000003,0.0986754397572317,0.055999999999999994,0.4385038971298513,0.0965170154225146,0.6788,0.321212121212121,0.126258429619041,0.254001746431744,0.8579,0.498206221919493,0.298351795,0.0,0.068,-1.12742599614252,0.174633851,-1.02329802,-0.8865645136111641,0.15166990745749698,0.198665342,0.0923952484318787,0.0797316593319137,0.0131,0.46349700000000005,0.0041852479823367705,0.114631625,1.85165,0.8843611925391769,0.39576630288350395,0.128212572,0.097830630838871,-2.50639330672089,0.20666666666666697,1
AZ-00023,0.12088342,0.4586666666666671,0.0649888291854487,0.076,0.3012068404823739,0.0922455766592973,0.5429,0.424242424242424,0.0847366757511349,0.25015551421776,0.6024,0.497466943300889,0.27026237,0.0,0.054000000000000006,-0.9804313579726041,0.170553165,-1.102026461,-0.887759997496058,0.109503266262102,0.29465786899999996,2.16567739126628,-0.21070470509150502,0.0095,0.46027799999999996,0.00579013741923085,0.10758087699999999,1.79456684981685,0.5963802408222111,0.47804070350520395,0.10062993,0.0918176397681236,-2.02072878833464,0.333888888888889,1
AZ-00024,0.109259644,0.46133333333333293,0.09845443711359,0.078,0.3799071660655027,0.0963110635696719,0.5163,0.34285714285714297,0.0989514394924606,0.23151256625282396,0.7676,0.49624281320920105,0.294670933,0.0,0.095,-0.43486994434784004,0.275498316,-1.511502273,-0.841983443214698,0.158261812343328,0.461522935,0.07830034922241601,0.16614837171855898,0.0833,0.530417,0.00177614233084267,0.10190352,2.54625,0.8013436613490279,0.43326492356001506,0.103280129,0.0955594629049301,-2.06294448866313,0.241111111111111,1
AZ-00025,0.136402394,0.474,0.127804427077183,0.054000000000000006,0.3129684000045187,0.0929197704281323,0.619,0.546320346320346,0.0798722050042771,0.277051554200891,0.8663,0.49813645693486897,0.289889589,0.0,0.08,-0.45898752121762104,0.171902687,-0.783224798,-0.867695657600707,0.121863729529895,0.42506112799999995,2.1428085650821798,-0.0717350966085301,0.0627,0.49411400000000005,0.0035321018525421603,0.12430562099999999,2.4442666666666697,0.9938181260680291,0.43003128412438707,0.067403395,0.111661091446877,-2.4716111710120003,0.175,1
AZ-00026,0.17289656899999997,0.518,0.183371794454186,0.348,0.5345839338993259,0.0944725780478549,0.6697,0.515151515151515,0.326785610484761,0.285302193594722,1.1291,0.49770165314064296,0.404852074,0.995169731,0.168,2.9513219736936303,0.240306553,-0.413951667,-0.819321594656678,0.23993378319690398,0.404721809,0.0455782867508916,0.10995489090188401,0.0224,0.484333,0.0713254023966012,0.142467707,7.69626666666667,2.02333556588243,0.38422198511165095,0.131702609,0.132876545190811,-0.9748415620457809,0.455,1
AZ-00027,0.118691965,0.4526666666666671,0.0897511068478591,0.11199999999999999,0.2556528767069,0.0945770336156202,0.521,0.260606060606061,0.115148294642756,0.300689818325524,0.7926,0.49659333596278993,0.30967984600000004,0.0,0.095,0.537280671885887,0.228913162,-1.386003267,-0.8572723460468571,0.16111510893529402,0.359707819,0.117722106650783,-0.0991339733809807,0.1406,0.481667,0.006213316984735821,0.099031035,2.39979166666667,0.7315069181122941,0.435223281410699,0.083706667,0.0903581008315086,-2.34806018190275,0.41166666666666707,1
AZ-00028,0.11807218800000001,0.4446666666666671,0.0573621330913024,0.20800000000000002,0.18622325921212304,0.0939390429235558,0.4115,0.48831168831168803,0.0838243936489261,0.226850173222175,0.9625,0.49618196578154794,0.296258987,0.991023718,0.11800000000000001,-0.0252522699216218,0.300448925,-1.4662251609999999,-0.8957472085205691,0.0971514516647561,0.385238442,2.14149439035327,0.16425026281155802,0.0238,0.530417,0.0008769232481389281,0.09468143,7.00620952380952,1.0317781029618,0.48697720024875,0.089728396,0.106720253825188,-0.953094259987921,0.527222222222222,0
AZ-00029,0.150940926,0.47466666666666707,0.0658247213726799,0.222,0.5186588909685561,0.0924378890779055,0.6174,0.8285714285714291,0.12735062449048598,0.281797311274389,0.9805,0.49709187244752795,0.35636131299999996,0.99182947,0.163,2.8787887844931297,0.265898555,-1.2749239959999998,-0.787932315373327,0.24898430333112304,0.659862458,2.1560363283132,0.268207197371638,0.0849,0.6455,0.0140865526025916,0.101644725,8.06279603174603,0.7715362839222671,0.39792097506458707,0.150078718,0.11057191342115401,-2.15774926471736,0.267777777777778,1
AZ-00030,0.155610895,0.506666666666667,0.10576174750654402,0.23800000000000002,0.4316896507369042,0.0936584567371033,0.6353,0.387878787878788,0.0900605477820916,0.283649376391588,0.8506,0.497896103807408,0.339526661,0.99369824,0.138,0.965489217888246,0.17951821399999998,-1.010420977,-0.855105632995948,0.136197843929501,0.28397742800000003,0.0802735048404476,-0.036529925566957,0.059000000000000004,0.577933,0.008579430831490379,0.128966441,5.97648268398268,0.638171608785555,0.419834073526332,0.071506707,0.11890561133623101,-1.68681974137901,0.34611111111111104,1
AZ-00031,0.137873827,0.46866666666666706,0.0872345778361268,0.055999999999999994,0.35776933820104423,0.09108217040172199,0.5012,0.314285714285714,0.251890018851768,0.21852306990116196,0.7954,0.49806971504221903,0.24990804,0.0,0.076,-1.02518955300439,0.171226596,-0.628595301,-0.890694111279015,0.0842590666569937,0.17707363899999998,0.0912050073668625,-0.362718811089686,0.0402,0.47725,0.0025371507311589,0.10930529800000001,1.4842611111111101,0.8006609681545842,0.46039824513304206,0.09714138900000001,0.0887865722179413,-1.97704674848263,0.31055555555555603,1
AZ-00032,0.181821072,0.5293333333333329,0.18233383375738602,0.27399999999999997,0.6319725306953238,0.0928446123023032,0.6526,0.617316017316017,0.353478852184486,0.31872045237486196,1.1239,0.49837580563445794,0.43993771299999995,0.9925343459999999,0.19399999999999998,3.3831435543462502,0.22444687300000002,-0.224302865,-0.8414252485169129,0.281825920887122,0.49549370600000003,2.13704805099405,0.229783992864169,0.019,0.41875,0.0479858190988073,0.17803323899999998,10.919626406926401,2.37492689513688,0.397032675018992,0.213069733,0.10807893425226199,-1.70371432584375,0.544444444444444,1
AZ-00033,0.13470115400000002,0.49200000000000005,0.0954829821824808,0.19,0.3914296175445667,0.0970421700801962,0.6241,0.3393939393939389,0.174961180260472,0.27769908884896194,0.9642,0.49738121848739,0.335447492,0.993882973,0.11199999999999999,-0.291287257744559,0.21323811,-0.780700598,-0.8797509451060881,0.0998478415752671,0.266085721,0.0628538115916546,-0.15546199831540697,0.0445,0.545,0.00939918671342577,0.11084949999999999,3.46273137609598,0.51944946750384,0.464814595578959,0.104158935,0.10561615973711001,-2.0968441200333796,0.4,1
AZ-00034,0.13692631,0.48200000000000004,0.0966684879777143,0.13,0.4670994867927697,0.0981586177063318,0.608,0.30995670995671004,0.0532715854150845,0.28137213110787107,0.8534,0.497197133151209,0.369624114,0.9935791409999999,0.10400000000000001,-0.083222560653303,0.22711608,-1.203014321,-0.8750946461150841,0.14316448569593898,0.438830625,0.0540984407673006,-0.27260836667084,0.0597,0.538667,0.005688800974170021,0.100961044,2.54700595238095,0.485591846227575,0.442261095699264,0.07876211,0.108269326388836,-1.28205534588598,0.28388888888888897,1
AZ-00035,0.113203175,0.4526666666666671,0.10556014279021698,0.038,0.3563899763943553,0.0962853660919448,0.5579,0.32987012987013004,0.125781286876955,0.22407797651075,0.9065,0.49706808701676103,0.302919215,0.0,0.077,-0.974948857064596,0.178108906,-1.403996953,-0.841432133970068,0.15571982943020599,0.263436251,0.0866448486097387,0.12173982736958901,0.0962,0.413583,0.0038570986020328704,0.09319416300000001,3.21219880952381,1.1426638514235001,0.401193301075325,0.176808943,0.10634868592023801,-2.58309345701269,0.367222222222222,0
AZ-00036,0.132281689,0.474,0.11647692114795198,0.142,0.6335998123072303,0.0935242220303981,0.6906,0.5774891774891769,0.18087443822262897,0.29588617207075896,1.0017,0.4972384357894529,0.36481526799999997,0.9917019509999999,0.147,3.34687362422832,0.21100272,-1.224793721,-0.7702888613961708,0.23226646143207502,0.32253233600000003,0.125356355562963,0.38830044877173403,0.0772,0.544917,0.014508591310433,0.093194225,5.5923809523809505,1.6334678040108899,0.453412928030149,0.153015771,0.14996452629566198,-1.04648708852733,0.472222222222222,0
AZ-00037,0.098748074,0.4526666666666671,0.0348358781105786,0.066,0.1804626863631857,0.0958994660459822,0.425,0.23030303030303,0.0658346698995382,0.23470449940048002,0.7451,0.496440652136252,0.300794537,0.0,0.075,-3.1363572685116603,0.214925382,-1.4548864769999998,-0.8894597665579441,0.121894639555995,0.46158794799999997,0.0968108495458767,0.0344457741214868,0.0508,0.440433,0.00177899393002523,0.09548873,1.33762619047619,0.46845221636584705,0.434201597301831,0.125773445,0.09045114368200301,-2.44320777042459,0.4516666666666671,1
AZ-00038,0.160350978,0.4773333333333329,0.10939561545499,0.22,0.3247355903586745,0.0953066506176151,0.3491,0.329004329004329,0.0860506362891333,0.27891891724562606,0.8958,0.49698875420414396,0.292646391,0.990956883,0.179,-1.04392163709902,0.269060721,-1.3290756609999999,-0.8474007155782389,0.0958658483953915,0.594965525,0.0895043894328279,-0.39681322769596794,0.1111,0.453083,0.00521781652070674,0.215117475,5.353059523809519,0.899637164753898,0.461041265607642,0.128796952,0.0860815644264221,-2.43751998957396,0.282222222222222,1
AZ-00039,0.144033423,0.488,0.120344132934443,0.132,0.4069483537374101,0.0924651694619869,0.5935,0.43982683982684,0.102399222346068,0.266132397257411,0.8734,0.4975371733842511,0.316067722,0.0,0.102,0.36845391045583203,0.229201719,-1.045440722,-0.8678839495393621,0.126606856239752,0.163155025,0.110321696085413,0.11764039941341599,0.022000000000000002,0.580417,0.0127021805005051,0.126161775,3.5071852480852503,1.21219326354426,0.4305827070025349,0.076178825,0.119501993060112,-1.4781365992053,0.26,1
AZ-00040,0.124768407,0.496,0.0584446412359718,0.102,0.3039404400614609,0.0921563850087426,0.5534,0.6865800865800871,0.12807018761036099,0.33405140906342,0.8906,0.49760388146157397,0.337056708,0.0,0.18,-1.6953317104641799,0.21577401699999998,-0.945971793,-0.8631873572136421,0.128606440553342,0.5174434210000001,2.13110723300333,-0.0554826245078472,0.0564,0.523,0.00580725295910034,0.117309025,3.3802079365079396,0.704529781928577,0.39820802645137804,0.112211899,0.10002969950437499,-1.78020359400918,0.302222222222222,1
AZ-00041,0.15310004300000002,0.4733333333333329,0.0881168337097223,0.09,0.3833473626887212,0.0928659332013704,0.5822,0.5679653679653679,0.18650949913044101,0.28953238266236797,0.804,0.498559823235582,0.275553699,0.0,0.10099999999999999,-1.54459967370114,0.21834008300000002,-0.858451627,-0.880329775397705,0.0843398036227485,0.308153819,0.0812268645201378,-0.340832340688011,0.0071,0.524307,0.00197769513130919,0.129286415,1.3672,0.6321358863271421,0.481341179233173,0.050827744,0.0887865722179413,-2.86421445866461,0.32555555555555604,1
AZ-00042,0.15842209,0.5173333333333329,0.16123564279589903,0.16399999999999998,0.4469570505959017,0.0967817574056777,0.7688,0.8346320346320351,0.129447725026806,0.260285871949812,1.0898,0.49719208963561795,0.39807024799999996,0.991527149,0.168,3.4202014080755903,0.276231267,-1.334599606,-0.8332017676645501,0.136158752434678,0.472760635,2.3132850471552997,0.290941454569418,0.0383,0.460975,0.00918643536486063,0.148154863,5.95754283349457,3.6652405313165897,0.43182911078893793,0.157807513,0.0991421043872833,-0.508052313146614,0.56,1
AZ-00043,0.166218478,0.4953333333333329,0.16197276147783402,0.278,0.6885121440398503,0.0923739097559491,0.6419,0.9662337662337659,0.125217193946973,0.384375188416474,1.058,0.497533211164854,0.36620360399999996,0.991681082,0.18899999999999997,3.04197830010217,0.26694846,-0.7709725709999999,-0.7945022461240029,0.246212616554728,0.531780228,2.21423648766098,0.226479513758286,0.0541,0.586633,0.006905571976376979,0.148391646,8.911015988374901,1.6367627074516398,0.413441234345868,0.1479046,0.111142344772816,-2.07820599875626,0.485555555555556,1
AZ-00044,0.150463135,0.456,0.0561722482209061,0.302,0.44171607521838097,0.0944374058366024,0.5214,0.382683982683983,0.0799995793329654,0.315260266611884,0.7837,0.496989230216128,0.292903105,0.991027819,0.122,-0.39902459949640795,0.21351204399999998,-1.279106661,-0.914991970800067,0.14230481470097697,0.506037586,2.20019692476457,0.188519303916496,0.0552,0.569833,0.00701975471907923,0.10366218,5.73659047619048,0.6289647529582391,0.469376590005465,0.128811119,0.0987180545926094,-2.18662769635834,0.19555555555555604,1
AZ-00045,0.136437169,0.503333333333333,0.148454348852261,0.18600000000000003,0.2605552982738362,0.0994325862788926,0.34299999999999997,0.662337662337662,0.10096380793959599,0.30640548607999396,1.0186,0.497207465138825,0.324002051,0.991081647,0.163,1.4744641630703401,0.27841698,-1.434981712,-0.8731530443649609,0.11168645758533802,0.582012902,0.10296335632588399,0.24209782203559801,0.0292,0.558283,0.00649429722974293,0.146754679,4.50475732600733,1.2870113123908,0.458012050960546,0.08809434599999999,0.107255414128304,-1.15241875735911,0.535555555555556,1
AZ-00046,0.096359349,0.46399999999999997,0.0529569182064912,0.038,0.3576955584569685,0.093613620798816,0.5033,0.199134199134199,0.0691022678066416,0.21204022884273,0.8092,0.496516940556839,0.329829757,0.0,0.075,0.25942299872695396,0.220067725,-1.186420907,-0.9047930389907171,0.11528577973210301,0.423286737,0.0975002721614017,-0.11950228188824401,0.0128,0.505861,0.00285606208586553,0.094006878,1.6923328701170801,0.45070884380929405,0.49934987709583706,0.14206485,0.0882434323430061,-2.2806674763685097,0.367777777777778,1
AZ-00047,0.141684661,0.506666666666667,0.10574454266028,0.11599999999999999,0.4193485643108184,0.0970750787451421,0.5634,0.502164502164502,0.190990833567436,0.311245362504805,0.8054,0.49780653753357595,0.292469885,0.9934368179999999,0.092,-1.11628266746961,0.18022704399999998,-0.509800823,-0.875133637832687,0.0998844872322865,0.374979026,0.09730577632092402,-0.0835580002268771,0.0116,0.613833,0.0040926387566405705,0.11019353400000001,3.5907803030302996,0.6747570176075451,0.417290726057235,0.131034622,0.11569475382566499,-2.3886522305045,0.303888888888889,1
AZ-00048,0.143191609,0.484,0.0792604675001253,0.174,0.4441937393411949,0.0934521350026445,0.5884,0.5437229437229439,0.0770035951330405,0.26231194950747894,0.7853,0.4975048479069699,0.306090631,0.9931946140000001,0.11599999999999999,-0.33236630634034803,0.220936665,-1.1895792859999998,-0.8699756196214581,0.0912189196182388,0.493555905,0.10086190234215302,-0.293079892228705,0.0317,0.526667,0.0022923666991643303,0.116764158,5.0505841269841305,0.841120782603903,0.49308780453276596,0.05036204,0.100864090025425,-1.63662283179131,0.24222222222222198,1
AZ-00049,0.12083046300000001,0.474,0.106515840888688,0.138,0.5218184558978579,0.0957065586415897,0.5111,0.3965367965367971,0.142908927728891,0.24314943290424101,0.9036,0.49697509828314296,0.314553311,0.0,0.138,-1.53769136266796,0.20934624300000002,-1.343229918,-0.816491937471795,0.12486935200928802,0.205293547,0.04217586470517,-0.0815123210743992,0.0989,0.545,0.00985607280497791,0.138712081,4.98750865800866,0.7456279585774369,0.41343567260189296,0.13626961,0.0840577408671379,-1.5085460502902999,0.3633333333333329,0
AZ-00050,0.116375848,0.4886666666666671,0.10597411381001501,0.076,0.4709791767050929,0.0953577582525019,0.5466,0.581818181818182,0.0653837753880328,0.241070490410214,0.7613,0.497676377581855,0.301390995,0.993210866,0.073,-1.9526625694054698,0.195776349,-1.3522558630000001,-0.8773997943851339,0.0830438123116187,0.223573038,0.0760154430492266,-0.274862822420758,0.0642,0.560433,0.00316655155128243,0.129610718,1.49497002442002,0.7241467500586991,0.4706986240472171,0.093877089,0.0951712504029274,-1.06700132726846,0.15611111111111098,1
AZ-00051,0.137226876,0.4626666666666671,0.0887070491383382,0.182,0.6177735381081497,0.0966206105523681,0.5646,0.54978354978355,0.12164521400606401,0.31488398534928497,0.6414,0.49481821257817404,0.263677562,0.0,0.14800000000000002,-0.6973658377287281,0.207702771,-1.054920874,-0.843409443496991,0.15921304691176502,0.49537678799999996,0.0955244992111595,0.0604004898776856,0.0129,0.5575829999999999,0.00329995351890811,0.11507726800000001,4.77110039682539,0.9511749175989359,0.460189610213675,0.07307666,0.097830630838871,-0.626216176787078,0.46611111111111103,0
